1594600167,22.3235,0
1594600170,23.6240,0
1594600175,23.4225,0
1594600188,34.0326,0
1594600188,37.7378,0
1594600188,23.5251,0
1594600188,31.5343,0
1594600190,27.9268,0
1594600190,36.0353,0
1594600191,29.0282,0
1594600191,36.7375,0
1594600191,29.1315,0
1594600192,27.2260,0
1594600193,37.0362,0
1594600193,33.7348,0
1594600193,36.7392,0
1594600193,22.4251,0
1594600195,26.8260,0
1594600195,32.7337,0
1594600208,36.3333,0
1594600210,21.6225,0
1594600211,33.3343,0
1594600211,24.1272,0
1594600212,33.6343,0
1594600212,39.6403,0
1594600212,35.8393,0
1594600213,22.6305,0
1594600213,24.9346,0
1594600214,27.6273,0
1594600215,35.1348,0
1594600215,36.3365,0
1594600215,22.8252,0
1594600228,83.1821,1
1594600228,84.3846,1
1594600228,80.8828,1
1594600228,82.6868,1
1594600228,83.3895,2
1594600228,82.4907,2
1594600228,81.5918,1
1594600228,84.4968,2
1594600228,83.9983,2
1594600230,80.8790,1
1594600230,86.4864,1
1594600230,36.5412,0
1594600230,84.5877,2
1594600230,86.0918,1
1594600230,82.4910,1
1594600230,83.0938,1
1594600230,86.3005,1
1594600230,83.7993,1
1594600230,84.7020,2
1594600230,24.6472,0
1594600232,31.3327,0
1594600232,83.9825,1
1594600232,84.2846,1
1594600232,82.9851,1
1594600232,82.3861,2
1594600232,36.5451,0
1594600232,85.8929,2
1594600232,84.4927,1
1594600232,83.1932,2
1594600232,86.4980,1
1594600232,83.5964,1
1594600232,85.0995,1
1594600236,89.0907,1
1594600236,92.0953,1
1594600236,42.1511,0
1594600236,89.9976,1
1594600236,42.0554,0
1594600236,85.7977,1
1594600236,39.1567,0
1594600236,83.4993,1
1594600236,85.7037,2
1594600236,92.5119,1
1594600236,91.1113,1
1594600236,26.9526,0
1594600236,89.5140,2
1594600236,40.5700,0
1594600239,34.6433,0
1594600239,88.1951,1
1594600239,92.2009,2
1594600239,88.0981,2
1594600239,94.2059,2
1594600239,30.4470,0
1594600239,93.0077,2
1594600239,45.9579,0
1594600239,88.5066,1
1594600239,86.4059,2
1594600240,89.7946,2
1594600240,92.9996,1
1594600240,94.9031,2
1594600240,90.9008,2
1594600240,33.0487,0
1594600240,91.7046,1
1594600240,95.4099,2
1594600240,94.5111,2
1594600240,91.6097,1
1594600240,38.3626,0
1594600240,92.2135,1
1594600241,86.2028,1
1594600241,88.1065,1
1594600241,87.1066,1
1594600241,92.1132,1
1594600241,96.4193,1
1594600241,44.2720,0
1594600241,89.9163,1
1594600241,94.8223,1
1594600241,91.6203,1
1594600241,90.8243,1
1594600241,89.3246,1
1594600241,41.1819,0
1594600241,95.9339,1
1594600241,92.8328,1
1594600241,89.6311,1
1594600241,89.4324,1
1594600241,92.2367,1
1594600241,48.0968,0
1594600241,92.4401,2
1594600241,91.5409,2
1594600241,91.2423,1
1594600249,88.3173,1
1594600249,101.2320,1
1594600249,93.7260,1
1594600249,86.3201,1
1594600249,93.5285,2
1594600249,92.1289,2
1594600249,33.5768,0
1594600249,89.6309,1
1594600249,96.4394,1
1594600249,91.1350,2
1594600249,25.7760,0
1594600249,86.0325,2
1594600249,101.1494,2
1594600249,89.7399,2
1594600249,92.0456,1
1594600249,99.8558,1
1594600252,93.8125,1
1594600252,96.6168,1
1594600252,88.9105,1
1594600252,92.2151,1
1594600252,40.1691,0
1594600252,89.9167,1
1594600252,91.5199,1
1594600252,84.3147,2
1594600252,91.6248,2
1594600252,35.6758,0
1594600252,96.1327,1
1594600252,98.5370,2
1594600252,93.4333,1
1594600252,85.3267,1
1594600252,83.7268,1
1594600252,100.5455,2
1594600252,92.9393,2
1594600252,35.0873,0
1594600252,85.2344,2
1594600252,90.4414,2
1594600252,101.8542,2
1594600252,92.1458,2
1594600252,84.6396,2
1594600252,82.3393,1
1594600252,99.2576,2
1594600252,93.0529,1
1594600252,93.7558,1
1594600255,96.3213,1
1594600255,39.0653,0
1594600255,89.6194,2
1594600255,102.8359,1
1594600255,92.2266,1
1594600255,86.9224,1
1594600255,25.5689,0
1594600255,91.6302,1
1594600255,100.6406,1
1594600255,93.9352,1
1594600255,96.8399,2
1594600255,93.6389,1
1594600255,87.0322,1
1594600255,96.0460,1
1594600255,94.6462,2
1594600255,89.1431,1
1594600255,86.4417,1
1594600255,90.6478,1
1594600255,88.2464,2
1594600255,85.7459,1
1594600255,86.6482,1
1594600255,89.2531,1
1594600255,101.8678,1
1594600255,88.3551,2
1594600255,89.0576,2
1594600257,88.5105,1
1594600257,112.9373,1
1594600257,90.1157,1
1594600257,36.4691,0
1594600257,91.0207,1
1594600257,84.1162,2
1594600257,102.6359,1
1594600257,86.6220,1
1594600259,98.1344,1
1594600259,109.7479,2
1594600259,88.6284,1
1594600259,103.1442,1
1594600259,99.8425,1
1594600259,98.5426,1
1594600259,71.8201,1
1594600259,108.9566,1
1594600259,25.1813,0
1594600259,101.9522,2
1594600259,89.3414,2
1594600259,90.9444,2
1594600259,107.1626,1
1594600261,104.8294,1
1594600261,93.6197,1
1594600261,92.8208,1
1594600261,97.8277,2
1594600261,72.4063,1
1594600261,33.8729,0
1594600261,94.5294,1
1594600261,98.1351,2
1594600261,91.6302,2
1594600261,100.8407,2
1594600261,103.2450,1
1594600261,72.2177,1
1594600261,102.7476,1
1594600261,80.3292,1
1594600261,109.9585,1
1594600261,105.6556,2
1594600261,106.5584,1
1594600261,98.2517,2
1594600261,107.9631,1
1594600261,110.9676,2
1594600261,92.7510,1
1594600261,96.5566,1
1594600261,101.0625,1
1594600261,104.9680,1
1594600261,101.5662,1
1594600261,94.1605,1
1594600261,92.6616,2
1594600261,97.3681,1
1594600261,108.9814,1
1594600261,114.7889,2
1594600261,30.3126,0
1594600261,106.7845,2
1594600263,94.2209,1
1594600263,100.5292,1
1594600263,110.9418,1
1594600263,99.8322,1
1594600263,98.1320,1
1594600263,108.2435,1
1594600263,108.8458,1
1594600263,92.2308,1
1594600263,110.1502,1
1594600263,93.8354,1
1594600263,101.9450,1
1594600263,102.1469,2
1594600263,91.4381,2
1594600263,91.9400,2
1594600263,97.0462,1
1594600263,105.6568,2
1594600263,104.2571,2
1594600263,107.7622,2
1594600263,92.4487,1
1594600263,108.6663,1
1594600263,73.2319,1
1594600263,96.2567,2
1594600263,95.8579,1
1594600263,111.1753,2
1594600263,101.7671,2
1594600266,93.5218,1
1594600266,104.1338,1
1594600266,102.0334,1
1594600266,98.6310,1
1594600266,105.6397,1
1594600266,93.1294,1
1594600266,101.5389,1
1594600266,103.4422,1
1594600266,38.7846,0
1594600266,92.2349,1
1594600266,99.8430,1
1594600266,41.6918,0
1594600266,108.8551,1
1594600266,96.5444,1
1594600266,105.9554,1
1594600266,91.9438,2
1594600266,114.5671,2
1594600266,97.8522,2
1594600266,92.0495,1
1594600266,100.4586,2
1594600266,50.0147,0
1594600269,94.3253,1
1594600269,35.9747,0
1594600269,21.2452,0
1594600269,85.0228,1
1594600269,83.1218,1
1594600269,83.4234,1
1594600269,99.5388,2
1594600269,82.6256,2
1594600269,89.7344,1
1594600269,94.5394,1
1594600269,83.0306,1
1594600269,81.7307,2
1594600269,95.5444,2
1594600269,91.5433,1
1594600269,91.2445,1
1594600269,92.6469,1
1594600269,85.2423,1
1594600269,97.7534,1
1594600269,97.2546,2
1594600269,83.3440,2
1594600277,89.1316,1
1594600277,92.2371,1
1594600277,90.5364,2
1594600277,92.9408,2
1594600277,94.8438,1
1594600277,91.7432,1
1594600277,93.1457,1
1594600277,98.7522,2
1594600277,105.8589,1
1594600277,101.0572,1
1594600277,95.2538,2
1594600277,98.3585,1
1594600277,91.4549,2
1594600277,87.0515,1
1594600277,91.3589,2
1594600277,101.3687,1
1594600277,90.8608,1
1594600277,99.8709,2
1594600277,89.0613,2
1594600277,87.4618,2
1594600277,103.8781,1
1594600277,106.6824,2
1594600277,97.4773,1
1594600277,95.7766,2
1594600277,93.3761,1
1594600277,100.9304,1
1594600277,90.3223,1
1594600277,96.3296,1
1594600277,96.7315,1
1594600277,88.0246,1
1594600277,124.9610,1
1594600277,113.8515,1
1594600277,93.8359,1
1594600277,94.1376,1
1594600277,99.5440,2
1594600277,106.3504,1
1594600277,97.2445,1
1594600277,119.4665,1
1594600277,87.3381,2
1594600277,99.6518,2
1594600277,91.4464,1
1594600277,112.3653,1
1594600277,95.5521,2
1594600277,119.7757,1
1594600277,95.6556,2
1594600277,104.9660,1
1594600277,107.2701,1
1594600277,90.1567,1
1594600277,103.8702,1
1594600277,104.8723,2
1594600277,105.4743,2
1594600277,105.7760,2
1594600277,89.0626,1
1594600277,88.1632,2
1594600277,101.0771,1
1594600278,98.9276,1
1594600278,121.7503,1
1594600278,90.4230,1
1594600278,105.9382,2
1594600278,114.1480,2
1594600278,104.4401,2
1594600278,108.3452,1
1594600278,86.1269,1
1594600278,112.8535,1
1594600278,123.1657,1
1594600278,99.8461,1
1594600278,119.1649,1
1594600278,115.4628,1
1594600278,115.6647,1
1594600278,120.6712,1
1594600278,110.8622,1
1594600278,89.4448,1
1594600278,103.2594,1
1594600278,108.5650,1
1594600278,107.1648,1
1594600278,94.7574,1
1594600278,104.2670,2
1594600280,94.4256,2
1594600280,105.6367,1
1594600280,123.6555,2
1594600280,113.5471,2
1594600280,126.2616,2
1594600280,109.7449,2
1594600280,109.2482,1
1594600280,124.0647,1
1594600280,102.4471,1
1594600280,120.3650,1
1594600280,113.6601,1
1594600280,32.3729,0
1594600280,126.0766,2
1594600280,93.2495,1
1594600280,95.6539,2
1594600280,99.8587,1
1594600280,114.9737,2
1594600280,121.7826,1
1594600280,109.3726,2
1594600280,96.3647,2
1594600280,122.3896,2
1594600280,115.7849,1
1594600280,115.1858,2
1594600280,115.8883,2
1594600280,104.4799,2
1594600280,106.6834,2
1594600280,99.7792,2
1594600280,126.5062,2
1594600280,126.0072,1
1594600280,115.2984,1
1594600285,35.7465,0
1594600285,102.0313,1
1594600285,106.3375,1
1594600285,105.6400,2
1594600285,100.2375,1
1594600285,107.5457,1
1594600285,108.3478,1
1594600285,106.0479,2
1594600285,102.4459,1
1594600285,111.3547,1
1594600285,97.9444,2
1594600285,101.9509,2
1594600285,24.8544,0
1594600285,107.1581,2
1594600285,104.2568,1
1594600285,108.8630,1
1594600285,109.6654,2
1594600285,26.9642,0
1594600285,106.1662,2
1594600285,107.8689,2
1594600286,108.7351,2
1594600286,106.6354,1
1594600286,97.9220,1
1594600286,104.8375,1
1594600286,97.3323,1
1594600286,109.3460,2
1594600286,102.0421,1
1594600286,100.9434,1
1594600286,103.7476,1
1594600286,103.4497,1
1594600286,113.3598,1
1594600286,95.6463,2
1594600286,102.5555,1
1594600286,103.6586,1
1594600286,110.6658,2
1594600286,24.9634,0
1594600286,103.2636,2
1594600286,102.2646,1
1594600286,111.5736,1
1594600286,109.5741,1
1594600286,97.7641,2
1594600286,105.4736,1
1594600289,90.6399,2
1594600289,100.2489,1
1594600289,88.7419,1
1594600289,95.2487,1
1594600289,90.4475,1
1594600289,94.7538,2
1594600289,87.4494,2
1594600289,83.5466,2
1594600289,88.3542,1
1594600289,94.0545,1
1594600289,86.4566,1
1594600289,89.8614,2
1594600289,92.3650,2
1594600289,90.8653,1
1594600289,99.8745,2
1594600289,93.8708,1
1594600289,87.7677,1
1594600289,85.8664,2
